Date,OUTPUT
2023-02-27 10:08:24,"<li style=""padding-bottom:.5em"">Benson says he’ll vote no on Elections Transparency Act (<a href=""https://newjerseyglobe.com/legislature/benson-says-hell-vote-no-on-elections-transparency-act/"">NJ Globe</a>)"
2023-02-27 10:08:01,"<li style=""padding-bottom:.5em"">Hughes, Benson go after each other on fiscal, political and transportation issues in Mercer County Exective debate (<a href=""https://newjerseyglobe.com/fl/hughes-benson-go-after-each-other-on-fiscal-political-and-transportation-issues-in-mercer-county-exective-debate/"">NJ Globe</a>)"
2023-02-27 10:11:20,"<li style=""padding-bottom:.5em"">Newark Public Safety Collaborative looks to make Newark safer (<a href=""https://www.njspotlightnews.org/video/newark-public-safety-collaborative-looks-to-make-newark-safer/"">NJ Spotlight News</a>)"
2023-02-27 10:10:51,"<li style=""padding-bottom:.5em"">Upper Township wants to consolidate its ZIP codes (<a href=""https://pressofatlanticcity.com/news/local/upper-wants-to-consolidate-its-zip-codes/article_29f5789e-b2f5-11ed-85ac-8f30a4cdfd36.html"">Press of Atlantic City</a>)"
2023-02-27 10:10:30,"<li style=""padding-bottom:.5em"">Our view: NJ cannabis may stay costly at licensed shops (<a href=""https://pressofatlanticcity.com/news/our-view-nj-cannabis-may-stay-costly-at-licensed-shops/article_b24f5e62-b3d1-11ed-9ca4-6f3456ff59d5.html"">Press of Atlantic City</a>)"
2023-02-27 10:10:05,"<li style=""padding-bottom:.5em"">Commentary: A judiciary by and for the politicians (<a href=""https://newjerseymonitor.com/2023/02/27/a-judiciary-by-and-for-the-politicians/"">NJ Monitor</a>)"
,-
2023-02-28 09:10:47,"<li style=""padding-bottom:.5em"">NJ Transit to Keep Fares Steady Even as Deficit Looms, Murphy Says (<a href=""https://www.msn.com/en-us/money/markets/nj-transit-to-keep-fares-steady-even-as-deficit-looms-murphy-says/ar-AA17ZWD1"">Bloomberg</a>)"
2023-02-28 09:12:51,"<li style=""padding-bottom:.5em"">The O’Toole Chronicles: Fear of Not Doing It (<a href=""https://newjerseyglobe.com/the-otoole-chronicles/the-otoole-chronicles-fear-of-not-doing-it/"">NJ Globe</a>)"
2023-02-28 09:11:12,"<li style=""padding-bottom:.5em"">Senate confirms 3 Murphy nominees to Port Authority board (<a href=""https://njbiz.com/senate-confirms-3-murphy-nominees-to-port-authority-board/"">NJBIZ</a>)"
2023-02-28 09:11:03,"<li style=""padding-bottom:.5em"">New Jersey lawmakers pass dozens of bills as budget season kicks off (<a href=""https://whyy.org/articles/new-jersey-budget-season-kicks-off-lawmakers-pass-dozens-of-bills/"">WHYY</a>)"
2023-02-28 09:14:09,"<li style=""padding-bottom:.5em"">Lawmakers yank bill that critics warn would gut election protections (<a href=""https://newjerseymonitor.com/2023/02/27/lawmakers-yank-bill-that-critics-warn-would-gut-election-protections/"">NJ Monitor</a>)"
2023-02-28 09:13:54,"<li style=""padding-bottom:.5em"">Remote work demands state give up office space, Senate president says (<a href=""https://newjerseymonitor.com/2023/02/28/remote-work-demands-state-give-up-office-space-senate-president-says/"">NJ Monitor</a>)"
2023-02-28 09:13:43,"<li style=""padding-bottom:.5em"">Brick Democrats pick three candidates to replace Ducey (<a href=""https://newjerseyglobe.com/local/brick-democrats-pick-three-candidates-to-replace-ducey/"">NJ Globe</a>)"
2023-02-28 09:13:17,"<li style=""padding-bottom:.5em"">Helmy, Kelley, Bollwage confirmed to seats on Port Authority board (<a href=""https://newjerseyglobe.com/legislature/helmy-kelley-bollwage-confirmed-to-seats-on-port-authority-board/"">NJ Globe</a>)"
2023-02-28 09:13:09,"<li style=""padding-bottom:.5em"">DeAngelo, Greenstein won’t take sides in contest to determine Benson’s successor (<a href=""https://newjerseyglobe.com/legislature/deangelo-wont-take-sides-in-contest-to-determine-bensons-successor/"">NJ Globe</a>)"
2023-02-28 09:13:00,"<li style=""padding-bottom:.5em"">Democratic Assembly challenger will also seek re-election to municipal office (<a href=""https://newjerseyglobe.com/legislature/democratic-assembly-challenger-will-also-seek-re-election-to-municipal-office/"">NJ Globe</a>)"
2023-02-28 09:16:41,"<li style=""padding-bottom:.5em"">N.J. lawmaker who just switched parties now says he’ll retire instead of seeking re-election (<a href=""https://www.nj.com/politics/2023/02/nj-lawmaker-who-just-switched-parties-now-says-hell-retire-instead-of-seeking-re-election.html"">NJ.com</a>)"
2023-02-28 09:16:08,"<li style=""padding-bottom:.5em"">Legislature postpones vote on bill that could gut some NJ campaign finance rules (<a href=""https://www.northjersey.com/story/news/state/2023/02/27/nj-legislature-bill-campaign-finance-rules/69948649007/"">NorthJersey.com</a>)"
2023-02-28 09:15:41,"<li style=""padding-bottom:.5em"">Senators confirm NJ's Port Authority nominees, hoping to send 'strong message' to NY (<a href=""https://www.app.com/story/news/2023/02/27/nj-port-authority-nominees-ny/69949319007/"">Asbury Park Press</a>)"
2023-02-28 09:15:19,"<li style=""padding-bottom:.5em"">Retired state trooper accused of taking part in Capitol riot (<a href=""https://www.app.com/story/news/local/south-jersey/2023/02/27/capitol-rioters-sentenced-retired-nj-state-trooper-michael-daniele/69951038007/"">Asbury Park Press</a>)"
2023-02-28 01:57:04,"<li style=""padding-bottom:.5em"">NJ PBS provides live coverage of Gov. Murphy's FY24 Budget Address (<a href=""https://www.njspotlightnews.org/2023/02/watch-nj-gov-phil-murphy-deliver-budget-address-for-2024-fiscal-year/"">NJ PBS</a>)"
2023-02-27 23:24:59,"<li style=""padding-bottom:.5em"">Council members decry breakdown in relations between Cherry Hill Dodge and its neighbors (<a href=""https://www.70and73.com/news/council-members-decry-breakdown-in-relations-between-cherry-hill-dodge-and-its-neighbors/article_2853fe3a-b704-11ed-8c48-573f577b2a17.html?fbclid=IwAR29HzX0d0AgMa8L-NflJvsy8xWHANS3ZtjHMrdakuPh4mYY8q2JqEWt7-M"">70and73.com</a>)"
,-
2023-03-01 22:54:21,"<li style=""padding-bottom:.5em"">Exit plan for planner who guided Roxbury's growth (<a href=""https://www.tapinto.net/towns/roxbury/articles/exit-plan-for-planner-who-guided-roxbury-s-growth"">TAPinto Roxbury</a>)"
2023-02-28 19:25:51,"<li style=""padding-bottom:.5em"">Democratic Party bumps Cherry Hill Mayor Shin Angulo from its ticket for this year's election (<a href=""https://www.70and73.com/news/democratic-party-bumps-cherry-hill-mayor-shin-angulo-from-its-ticket-for-this-years-election/article_1d675be2-b7c3-11ed-8e56-3f44256fcf14.html"">70and73.com</a>)"
2023-02-28 17:44:09,"<li style=""padding-bottom:.5em"">Gov. Phil Murphy proposes record $53.1 billion budget for fiscal year 2024 (<a href=""https://www.tapinto.net/articles/gov-phil-murphy-proposes-record-53-1-billion-budget-for-fiscal-year-2024"">TAPinto</a>)"
2023-02-28 10:39:12,"<li style=""padding-bottom:.5em"">Does Clifton's form of government need a change? Some say yes. (<a href=""https://thecliftontimes.com/g/clifton-nj/n/146501/does-cliftons-form-government-need-change-some-say-yes"">The Clifton Times</a>)"
2023-03-02 09:25:31,"<li style=""padding-bottom:.5em"">Philadelphia’s mayoral candidates address gun violence at WHYY News and Billy Penn forum (<a href=""https://whyy.org/articles/philadelphia-mayoral-candidates-gun-violence-public-safety-forum/"">WHYY</a>)"
2023-03-02 09:26:37,"<li style=""padding-bottom:.5em"">Listen to oral arguments in New York v. New Jersey (<a href=""https://newjerseyglobe.com/judiciary/listen-to-oral-arguments-in-new-york-v-new-jersey/"">NJ Globe</a>)"
2023-03-02 09:26:30,"<li style=""padding-bottom:.5em"">NJEDA’s $1M small business pilot offers free e-commerce, marketing services (<a href=""https://njbiz.com/njedas-1m-small-business-pilot-offers-free-e-commerce-marketing-services/"">NJBIZ</a>)"
2023-03-02 09:31:04,"<li style=""padding-bottom:.5em"">Chris Smith set to pass John McCormack on list of longest-serving House members (<a href=""https://newjerseyglobe.com/congress/chris-smith-set-to-pass-john-mccormack-on-list-of-longest-serving-house-members/"">NJ Globe</a>)"
2023-03-02 09:30:48,"<li style=""padding-bottom:.5em"">Spadea unveils PAC to help ’23 candidates who support his ‘common sense’ agenda (<a href=""https://newjerseyglobe.com/governor/spadea-unveils-pac-to-help-23-candidates-who-support-his-common-sense-agenda/"">NJ Globe</a>)"
2023-03-02 09:33:35,"<li style=""padding-bottom:.5em"">She's the first judge to wear a hijab on the bench in NJ. It's not her only accomplishment (<a href=""https://www.northjersey.com/story/news/2023/03/01/muslim-judge-nadia-kahf-from-passaic-will-be-first-to-wear-hijab-on-the-bench/69954946007/"">NorthJersey.com</a>)"
2023-03-02 09:33:20,"<li style=""padding-bottom:.5em"">N.J. wants to tell N.Y. to get lost on waterfront watchdog. U.S. Supreme Court might just agree (<a href=""https://www.nj.com/politics/2023/03/can-nj-walk-away-from-waterfront-commission-supreme-court-asks-if-it-should-be-on-hook-forever.html"">NJ.com</a>)"
2023-03-02 09:33:00,"<li style=""padding-bottom:.5em"">Menendez, Booker, nine House members slap Star-Ledger for closing Washington bureau (<a href=""https://newjerseyglobe.com/media/menendez-booker-nine-house-member-slap-star-ledger-for-closing-washington-bureau/"">NJ Globe</a>)"
2023-03-02 09:32:39,"<li style=""padding-bottom:.5em"">Lonegan accuses Space of taking union money with promise of support for gas tax (<a href=""https://newjerseyglobe.com/legislature/lonegan-accuses-space-of-taking-union-money-with-promise-of-support-for-gas-tax/"">NJ Globe</a>)"
2023-03-02 09:36:00,"<li style=""padding-bottom:.5em"">NJEDA launches $1M small business e-commerce support program (<a href=""https://www.roi-nj.com/2023/03/01/finance/njeda-launches-1m-small-business-e-commerce-support-program/"">ROI-NJ</a>)"
2023-03-02 09:35:52,"<li style=""padding-bottom:.5em"">Plan to let tax on businesses expire draws progressive ire (<a href=""https://newjerseymonitor.com/2023/03/02/plan-to-let-tax-on-businesses-expire-draws-progressive-ire/"">NJ Monitor</a>)"
2023-03-02 09:35:33,"<li style=""padding-bottom:.5em"">NY under fire from Supreme Court justices as NJ tries to leave Waterfront Commission (<a href=""https://www.northjersey.com/story/news/2023/03/01/scotus-nj-leaving-waterfront-commission-ny/69955524007/"">NorthJersey.com</a>)"
2023-03-02 09:34:55,"<li style=""padding-bottom:.5em"">How the judge who could ban the abortion pill won confirmation in the U.S. Senate (<a href=""https://newjerseymonitor.com/2023/03/02/how-the-judge-who-could-ban-the-abortion-pill-won-confirmation-in-the-u-s-senate/"">NJ Monitor</a>)"
2023-03-02 09:34:44,"<li style=""padding-bottom:.5em"">Sen. Sam Thompson, who switched from GOP to Democrat, won't seek reelection (<a href=""https://www.northjersey.com/story/news/politics/new-jersey/2023/03/01/nj-state-senator-sam-thompson/69953487007/"">NorthJersey.com</a>)"
2023-03-02 09:37:26,"<li style=""padding-bottom:.5em"">Menendez, Booker announce $4.8M for Atlantic City International Airport infrastructure upgrades (<a href=""https://www.roi-nj.com/2023/03/01/politics/menendez-booker-announce-4-8m-for-atlantic-city-international-airport-infrastructure-upgrades/"">ROI-NJ</a>)"
2023-03-02 09:37:15,"<li style=""padding-bottom:.5em"">Brick selects councilwoman as new mayor after Ducey's resignation. What happens next (<a href=""https://www.app.com/story/news/politics/2023/03/01/brick-nj-new-mayor-councilwoman-lisa-crate-john-ducey/69956527007/"">Asbury Park Press</a>)"
,-
2023-03-06 10:26:48,"<li style=""padding-bottom:.5em"">Controversy brewing over operation of historic Cumberland lighthouse (<a href=""https://pressofatlanticcity.com/news/local/controversy-brewing-over-operation-of-historic-cumberland-lighthouse/article_baeb2de2-ba0e-11ed-b703-2f238dd24033.html"">Press of Atlantic City</a>)"
2023-03-06 10:25:55,"<li style=""padding-bottom:.5em"">Data shows Philly traffic stops involving Black men are down 54% (<a href=""https://whyy.org/articles/philadelphiadriving-equality-act-data-traffic-stops-black-men-reduction/"">WHYY</a>)"
2023-03-06 10:29:19,"<li style=""padding-bottom:.5em"">Benson wins Mercer Democratic line with 78% of the vote against 5-term incumbent (<a href=""https://newjerseyglobe.com/local/benson-wins-mercer-dem-line-with-77-of-the-vote/"">NJ Globe</a>)"
2023-03-06 10:28:56,"<li style=""padding-bottom:.5em"">DeAngelo finishes third at Mercer Democratic convention, behind Carabelli, McCoy (<a href=""https://newjerseyglobe.com/legislature/deangelo-finishes-third-at-mercer-democratic-convention-behind-carabelli-mccoy/"">NJ Globe</a>)"
2023-03-06 10:28:33,"<li style=""padding-bottom:.5em"">Man yelled ‘white lives matter,’ threw smoke bombs at N.J. church’s anti-racism concert (<a href=""https://www.nj.com/monmouth/2023/03/man-yelled-white-live-matter-threw-smoke-bombs-at-nj-churchs-anti-racism-concert.html"">NJ.com</a>)"
2023-03-06 10:31:17,"<li style=""padding-bottom:.5em"">Morris/Sussex challengers fall short at GOP convention as Lonegan says 'the fix was in' (<a href=""https://www.northjersey.com/story/news/2023/03/04/morris-county-gop-convention-2023-incumbents-prevail-steve-lonegan/69971046007/"">NorthJersey.com</a>)"
2023-03-06 10:30:42,"<li style=""padding-bottom:.5em"">Space slate wins Morris GOP line (<a href=""https://newjerseyglobe.com/legislature/space-slate-wins-morris-gop-line/"">NJ Globe</a>)"
2023-03-06 10:30:33,"<li style=""padding-bottom:.5em"">Exclusive: Ex-Cardinal McCarrick denies abuse of NJ man as criminal case hangs in balance (<a href=""https://www.northjersey.com/story/news/2023/03/03/ex-cardinal-theodore-mccarrick-denies-sex-abuse-charges-in-interview/69957384007/"">NorthJersey.com</a>)"
2023-03-06 10:30:24,"<li style=""padding-bottom:.5em"">Union County Dems pick Graner and Weber to run for Assembly in 21st; Hall wins first vote in 28th (<a href=""https://newjerseyglobe.com/legislature/union-county-dems-pick-graner-and-weber-to-run-for-assembly-in-21st-hall-wins-first-vote-in-27th/"">NJ Globe</a>)"
2023-03-06 10:29:58,"<li style=""padding-bottom:.5em"">Ex-Maplewood mayor considers off-the-line Assembly bid for Jasey’s seat (<a href=""https://newjerseyglobe.com/legislature/ex-maplewood-mayor-considers-off-the-line-assembly-bid-for-jaseys-seat/"">NJ Globe</a>)"
2023-03-06 10:33:00,"<li style=""padding-bottom:.5em"">NJ Advance Media closes Washington bureau (<a href=""https://www.njspotlightnews.org/video/nj-advance-media-closes-washington-bureau/"">NJ Spotlight News</a>)"
2023-03-06 10:32:44,"<li style=""padding-bottom:.5em"">Lifelong registration on child abuse registry is a civil rights violation, man says in lawsuit (<a href=""https://newjerseymonitor.com/2023/03/06/lifelong-registration-on-child-abuse-registry-is-a-civil-rights-violation-man-says-in-lawsuit/"">NJ Monitor</a>)"
2023-03-06 10:32:13,"<li style=""padding-bottom:.5em"">Child poverty dropped to a record low last year. A new report shows how to keep it that way. (<a href=""https://newjerseymonitor.com/2023/03/03/child-poverty-dropped-to-a-record-low-last-year-a-new-report-shows-how-to-keep-it-that-way/"">NJ Monitor</a>)"
2023-03-06 10:32:03,"<li style=""padding-bottom:.5em"">Opinion: Did Phil Murphy embrace Trumpist tactics in push to muzzle ELEC? (<a href=""https://www.northjersey.com/story/news/columnists/charles-stile/2023/03/06/nj-elec-effort-embraced-trumpist-tactics/69964312007/"">NorthJersey.com</a>)"
2023-03-06 10:33:44,"<li style=""padding-bottom:.5em"">Hoboken cannabis dispensary on hold due to lawsuit (<a href=""https://www.njspotlightnews.org/video/hoboken-cannabis-dispensary-on-hold-due-to-lawsuit/"">NJ Spotlight News</a>)"
2023-03-05 15:42:54,"<li style=""padding-bottom:.5em"">Oops! Newark Duped in Bogus Deal with Fake ‘Sister City’ (<a href=""https://www.tapinto.net/towns/newark/sections/government/articles/oops-newark-duped-in-bogus-deal-with-fake-sister-city"">TAPinto Newark</a>)"
2023-03-03 10:50:57,"<li style=""padding-bottom:.5em"">Religious leaders reject racism, embrace equality at Piscataway mosque (<a href=""https://www.tapinto.net/towns/piscataway/articles/religious-leaders-reject-racism-embrace-equality-at-piscataway-mosque"">TAPinto Piscataway</a>)"
2023-03-03 10:48:28,"<li style=""padding-bottom:.5em"">Linden appoints youngest person to serve on zoning board in NJ history (<a href=""https://www.tapinto.net/towns/linden/articles/linden-appoints-youngest-person-to-serve-on-zoning-board-in-nj-history"">TAPinto Linden</a>)"
,-
2023-03-06 15:16:21,"<li style=""padding-bottom:.5em"">Oaklyn settles whistleblower lawsuit (<a href=""https://www.theretrospect.com/news/oaklyn-settles-whistleblower-lawsuit"">The Retrospect</a>)"
2023-03-07 08:52:27,"<li style=""padding-bottom:.5em"">What states have legal weed? Will Congress OK it? The latest on federal marijuana legalization (<a href=""https://www.app.com/story/news/local/new-jersey/marijuana/2023/03/06/nj-legal-weed-federal-marijuana-allowed-21-united-states/69928595007/"">Asbury Park Press</a>)"
2023-03-07 08:51:20,"<li style=""padding-bottom:.5em"">Opinion: Hate has no place in New Jersey. Here's why (<a href=""https://www.msn.com/en-us/news/us/hate-has-no-place-in-new-jersey-heres-why-opinion/ar-AA18jM2A"">NorthJersey.com</a>)"
2023-03-07 08:52:49,"<li style=""padding-bottom:.5em"">As Upper introduces tax hike, auditor suggests it will be a tough year for local budgets (<a href=""https://pressofatlanticcity.com/news/local/as-upper-introduces-tax-hike-auditor-suggests-it-will-be-a-tough-year-for-local/article_a41c09d0-bc5f-11ed-997a-f372ebe3817c.html"">Press of Atlantic City</a>)"
2023-03-07 08:55:56,"<li style=""padding-bottom:.5em"">Bill would speed up payments for utility companies helming infrastructure projects (<a href=""https://newjerseymonitor.com/2023/03/07/bill-would-speed-up-payments-for-utility-companies-helming-infrastructure-projects/"">NJ Monitor</a>)"
2023-03-07 08:55:32,"<li style=""padding-bottom:.5em"">Haddon Township hasn’t had a contested race in 16 years and ’23 will be no different (<a href=""https://newjerseyglobe.com/local/haddon-township-hasnt-had-a-contested-race-in-16-years-and-23-will-be-no-differnet/"">NJ Globe</a>)"
2023-03-07 08:55:16,"<li style=""padding-bottom:.5em"">Avalon mayor retiring after 32 years (<a href=""https://newjerseyglobe.com/local/avon-mayor-retiring-after-32-years/"">NJ Globe</a>)"
2023-03-07 08:54:55,"<li style=""padding-bottom:.5em"">Murphy names two new BPU picks to replace Gordon and Solomon (<a href=""https://newjerseyglobe.com/governor/murpy-names-two-new-bpu-picks-to-replace-gordon-and-solomon/"">NJ Globe</a>)"
2023-03-07 08:54:45,"<li style=""padding-bottom:.5em"">Gottheimer calls for ban on TikTok (<a href=""https://www.njspotlightnews.org/video/gottheimer-calls-for-ban-on-tiktok/"">NJ Spotlight News</a>)"
2023-03-07 08:54:31,"<li style=""padding-bottom:.5em"">DeAngelo endorses Benson for county executive (<a href=""https://newjerseyglobe.com/local/deangelo-endorses-benson-for-county-executive/"">NJ Globe</a>)"
,-
2023-03-08 10:44:40,"<li style=""padding-bottom:.5em"">With costs climbing, Middle looking for new revenue, Donohue reports in State of the Township talk (<a href=""https://pressofatlanticcity.com/news/local/with-costs-climbing-middle-looking-for-new-revenue-donohue-reports-in-state-of-the-township/article_2e9f6aca-bd28-11ed-ba5d-ef40307556f2.html"">Press of Atlantic City</a>)"
2023-03-08 10:48:41,"<li style=""padding-bottom:.5em"">JetBlue, Spirit merger hits snag as DOJ sues to block it (<a href=""https://njbiz.com/jetblue-spirit-merger-hits-snag-as-doj-sues-to-block-it/"">NJBIZ</a>)"
2023-03-08 10:49:54,"<li style=""padding-bottom:.5em"">You filed more than 18K complaints with New Jersey last year. Here are the big ones (<a href=""https://www.northjersey.com/story/news/business/2023/03/07/nj-department-of-consumer-affairs-complaints-repair-car-purchase/69980879007/"">NorthJersey.com</a>)"
2023-03-08 10:54:51,"<li style=""padding-bottom:.5em"">Benson backs DeAngelo for re-election, reciprocating county executive endorsement (<a href=""https://newjerseyglobe.com/legislature/benson-backs-deangelo-for-re-election-reciprocating-county-executive-endorsement/"">NJ Globe</a>)"
2023-03-08 10:54:23,"<li style=""padding-bottom:.5em"">Economist warns that ‘heightened dysfunction’ in Congress raises risk of debt default (<a href=""https://newjerseymonitor.com/2023/03/07/economist-warns-that-heightened-dysfunction-in-congress-raises-risk-of-debt-default/"">NJ Monitor</a>)"
2023-03-08 10:54:12,"<li style=""padding-bottom:.5em"">Essex Democrats back Codey for Senate, awards lines to newcomers Timberlake, Hall, Venezia, Morales and Murray-Thomas (<a href=""https://newjerseyglobe.com/legislature/essex-democrat-back-codey-for-senate-awards-lines-to-newcomers-timberlake-hall-venezia-morales-and-murray-thomas/"">NJ Globe</a>)"
2023-03-08 10:54:03,"<li style=""padding-bottom:.5em"">Watchdogs blast reinstatement of prison guard acquitted of misconduct (<a href=""https://newjerseymonitor.com/2023/03/07/watchdogs-blast-reinstatement-of-prison-guard-acquitted-of-misconduct/"">NJ Monitor</a>)"
2023-03-08 10:53:52,"<li style=""padding-bottom:.5em"">Kean joins Problem Solvers Caucus (<a href=""https://newjerseyglobe.com/congress/kean-joins-problem-solvers-caucus/"">NJ Globe</a>)"
2023-03-08 10:53:44,"<li style=""padding-bottom:.5em"">Public review set for $53.1B state budget pitch (<a href=""https://www.njspotlightnews.org/2023/03/nj-state-budget-murphy-proposal-public-hearings-legislature-senate-assembly-53-1b/"">NJ Spotlight News</a>)"
2023-03-08 10:53:35,"<li style=""padding-bottom:.5em"">Quinn leaving EDA to join Biden administration (<a href=""https://newjerseyglobe.com/governor/quinn-leaving-eda-to-join-biden-administration/"">NJ Globe</a>)"
2023-03-08 10:53:18,"<li style=""padding-bottom:.5em"">McKnight picked for Cunningham’s Senate seat, Stamato headed to Assembly (<a href=""https://newjerseyglobe.com/legislature/mcknight-picked-for-cunninghams-senate-seat-stamato-headed-to-assembly/"">NJ Globe</a>)"
,-
2023-03-08 11:07:23,"<li style=""padding-bottom:.5em"">Camden's Biggest Employers Put Few City Residents to Work (<a href=""https://www.tapinto.net/towns/camden/sections/business-and-finance/articles/camden-s-biggest-employers-put-few-city-residents-to-work"">TAPinto Camden</a>)"
2023-03-08 11:10:40,"<li style=""padding-bottom:.5em"">With little comment, Mount Laurel Council votes to spend $5.48M to move town hall to office building. (<a href=""https://www.70and73.com/news/with-little-comment-mount-laurel-council-votes-to-spend-5-48m-to-move-town-hall/article_0ad1ccee-bce4-11ed-93e4-bf05a5accf28.html"">70and73.com</a>)"
2023-03-13 10:15:32,"<li style=""padding-bottom:.5em"">Paterson killing shows our communities continue to be overpoliced and under-resourced (<a href=""https://newjerseymonitor.com/2023/03/13/paterson-killing-shows-our-communities-continue-to-be-overpoliced-and-under-resourced/"">NJ Monitor</a>)"
2023-03-13 10:15:12,"<li style=""padding-bottom:.5em"">New Jersey women can teach us about gender equity as progress slows (<a href=""https://www.northjersey.com/story/news/new-jersey/2023/03/10/vanishing-before-our-eyes-womens-equality-progress-suffers-setback/69968155007/"">NorthJersey.com</a>)"
2023-03-13 10:15:20,"<li style=""padding-bottom:.5em"">How the sausage gets made: Here’s the recording of a meeting between George Norcross and Nancy Solomon about the Dead End podcast (<a href=""https://newjerseyglobe.com/media/how-the-sausage-gets-made-heres-the-recording-of-a-meeting-between-george-norcross-and-nancy-solomon-about-the-dead-end-podcast/"">NJ Globe</a>)"
2023-03-13 10:14:56,"<li style=""padding-bottom:.5em"">Fred Madden will retire after 20 years in N.J. State Senate (<a href=""https://newjerseyglobe.com/legislature/fred-madden-will-retire-after-20-years-in-n-j-state-senate/"">NJ Globe</a>)"
2023-03-13 10:14:39,"<li style=""padding-bottom:.5em"">Biden seeks $700M in budget for Gateway tunnels as confidence in project grows (<a href=""https://www.northjersey.com/story/news/2023/03/09/gateway-tunnel-project-biden-seeks-federal-funds-for-nj-ny-portal/69991177007/"">NorthJersey.com</a>)"
2023-03-13 10:14:30,"<li style=""padding-bottom:.5em"">A primer on how New Jersey picks its Secretary of Agriculture (<a href=""https://newjerseyglobe.com/campaigns/a-primer-on-how-new-jersey-picks-is-secretary-of-agriculture/"">NJ Globe</a>)"
2023-03-13 10:14:13,"<li style=""padding-bottom:.5em"">Durr beats Ostrum at Salem GOP convention (<a href=""https://newjerseyglobe.com/legislature/durr-beats-ostrum-at-salem-gop-convention/"">NJ Globe</a>)"
2023-03-13 10:13:54,"<li style=""padding-bottom:.5em"">Helmy has lasted longer as the governor’s chief of staff than anyone in N.J. history (<a href=""https://newjerseyglobe.com/governor/helmy-has-lasted-longer-as-governors-chief-of-staff-than-anyone-in-n-j-history/"">NJ Globe</a>)"
2023-03-13 10:17:21,"<li style=""padding-bottom:.5em"">License plate readers can track car thieves across NJ. Why that worries privacy advocates (<a href=""https://www.northjersey.com/story/news/2023/03/13/nj-police-license-plate-readers-car-thefts-privacy-gov-murphy/69923085007/"">NorthJersey.com</a>)"
2023-03-13 10:16:09,"<li style=""padding-bottom:.5em"">Killing of Paterson man spurs demand for more mental health aid during police calls (<a href=""https://newjerseymonitor.com/2023/03/10/killing-of-paterson-man-spurs-demand-for-more-mental-health-aid-during-police-calls/"">NJ Monitor</a>)"
2023-03-13 10:19:28,"<li style=""padding-bottom:.5em"">Board of women’s prison outraged at appellate court ruling (<a href=""https://www.njspotlightnews.org/2023/03/board-of-womens-prison-outraged-at-appellate-court-ruling/"">NJ Spotlight News</a>)"
,-
2023-03-14 08:52:11,"<li style=""padding-bottom:.5em"">Mayor Giacobbe addresses dog abuse videos at start of Monday's Rahway City Council meeting (<a href=""https://www.tapinto.net/towns/rahway/articles/mayor-giacobbe-addresses-dog-abuse-videos-at-start-of-monday-s-rahway-city-council-meeting"">TAPinto Rahway</a>)"
2023-03-13 22:29:30,"<li style=""padding-bottom:.5em"">A call for justice for Najee Seabrooks (<a href=""https://www.publicsq.org/law-justice/a-call-for-justice-for-najee-seabrooks"">Public Square</a>)"
2023-03-13 11:07:54,"<li style=""padding-bottom:.5em"">How the burning of a Pride flag ignited the Sussex County LGBTQ community (<a href=""https://njindy.com/2023/03/09/how-the-burning-of-a-pride-flag-ignited-the-sussex-county-lgbtq-community/"">NJ Indy</a>)"
2023-03-14 09:06:57,"<li style=""padding-bottom:.5em"">January jobs report brings more strong labor news for NJ (<a href=""https://njbiz.com/january-jobs-report-brings-more-strong-labor-news-for-nj/"">NJBIZ</a>)"
2023-03-14 09:06:38,"<li style=""padding-bottom:.5em"">Wildwoods tourism officials report record growth in 2022 (<a href=""https://njbiz.com/wildwood-tourism-officials-report-record-growth-in-2022/"">NJBIZ</a>)"
2023-03-14 09:09:09,"<li style=""padding-bottom:.5em"">Dover braces for mayoral rematch: Blackman, Dodd will face off again in primary (<a href=""https://www.northjersey.com/story/news/2023/03/14/dover-nj-mayors-race-dodd-challenges-blackman-in-dem-primary/70002808007/"">NorthJersey.com</a>)"
2023-03-14 09:09:00,"<li style=""padding-bottom:.5em"">Bill Pascrell, who turns 87 next year, will seek another term in Congress (<a href=""https://newjerseyglobe.com/congress/bill-pascrell-who-turns-87-next-year-will-seek-another-term-in-congress/"">NJ Globe</a>)"
2023-03-14 09:08:38,"<li style=""padding-bottom:.5em"">No Democrats from N.J. are on NRCC target list (<a href=""https://newjerseyglobe.com/fr/no-democrats-from-n-j-are-on-nrcc-target-list/"">NJ Globe</a>)"
2023-03-14 09:07:54,"<li style=""padding-bottom:.5em"">Murphy on state’s quick actions for tech companies: ‘Proud that we can lead the pack in doing this’ (<a href=""https://www.roi-nj.com/2023/03/13/finance/murphy-on-states-quick-actions-for-tech-companies-proud-that-we-can-lead-the-pack-in-doing-this/"">ROI-NJ</a>)"
2023-03-14 09:07:41,"<li style=""padding-bottom:.5em"">N.J. experienced higher employment growth over the past 2 years (<a href=""https://www.roi-nj.com/2023/03/14/politics/n-j-experienced-higher-employment-growth-over-the-past-2-years/"">ROI-NJ</a>)"
2023-03-14 09:10:50,"<li style=""padding-bottom:.5em"">Bergen County mayor once acquitted of corruption charges is set to become judge (<a href=""https://newjerseymonitor.com/2023/03/13/bergen-county-mayor-once-acquitted-of-corruption-charges-is-set-to-become-judge/"">NJ Monitor</a>)"
