Date,OUTPUT
2023-03-07 08:54:22,"<li style=""padding-bottom:.5em"">DCA releases NJ’s 2022 Consumer Complaint List (<a href=""https://njbiz.com/dca-releases-njs-2022-consumer-complaint-list/"">NJBIZ</a>)"
2023-03-07 08:53:57,"<li style=""padding-bottom:.5em"">For Sanofi, move to Morristown is commitment to its workforce — and N.J. (<a href=""https://www.roi-nj.com/2023/03/06/real_estate/for-sanofi-move-to-morristown-is-commitment-to-its-workforce-and-n-j/"">ROI-NJ</a>)"
2023-03-07 08:53:36,"<li style=""padding-bottom:.5em"">2 former N.J. diners could be converted into cannabis shops (<a href=""https://www.nj.com/marijuana/2023/03/former-nj-diners-along-routes-70-and-73-could-be-converted-into-cannabis-shops.html"">NJ.com</a>)"
2023-03-07 08:53:05,"<li style=""padding-bottom:.5em"">Brick teens sentenced to juvie for starting fire that shut down Garden State Parkway (<a href=""https://www.app.com/story/news/local/courts/2023/03/06/garden-state-parkway-fire-brick-teens-sentenced-county-juvenile-detention/69978975007/"">Asbury Park Press</a>)"
2023-03-07 08:52:56,"<li style=""padding-bottom:.5em"">If you have to go into the office, these 2 days are preferred most by N.J. and N.Y. commuters (<a href=""https://www.nj.com/news/2023/03/if-you-have-to-go-into-the-office-these-2-days-are-preferred-most-by-nj-and-ny-commuters.html"">NJ.com</a>)"
2023-03-07 08:55:09,"<li style=""padding-bottom:.5em"">No answers yet in murder of Sayreville councilwoman (<a href=""https://www.njspotlightnews.org/video/no-answers-yet-in-murder-of-sayreville-councilwoman/"">NJ Spotlight News</a>)"
,-
2023-03-08 08:34:20,"<li style=""padding-bottom:.5em"">Commentary: Irish immigration in Morristown, and the nation (<a href=""https://morristowngreen.com/2023/03/08/commentary-irish-immigration-in-morristown-and-the-nation/"">Morristown Green</a>)"
2023-03-08 08:17:53,"<li style=""padding-bottom:.5em"">Fundraising in full swing to make a playground in Westfield more inclusive (<a href=""https://www.tapinto.net/towns/westfield/sections/giving-back/articles/fundraising-in-full-swing-to-make-a-playground-in-westfield-more-inclusive"">TAPinto Westfield</a>)"
2023-03-08 10:46:59,"<li style=""padding-bottom:.5em"">What your New Jersey area code says about you. A statewide breakdown (and takedown). (<a href=""https://www.nj.com/entertainment/2023/03/what-your-new-jersey-area-code-says-about-you-a-statewide-breakdown-and-takedown.html"">NJ.com</a>)"
2023-03-08 10:48:30,"<li style=""padding-bottom:.5em"">Red Bank restaurant may become a recreational marijuana dispensary (<a href=""https://www.app.com/story/news/local/new-jersey/marijuana/2023/03/07/nj-legal-weed-red-bank-marijuana-dispensary-bridge-avenue/69979518007/"">Asbury Park Press</a>)"
2023-03-08 10:51:29,"<li style=""padding-bottom:.5em"">American Dream sued by East Rutherford over missed payments (<a href=""https://www.njspotlightnews.org/video/american-dream-sued-by-east-rutherford-over-missed-payments/"">NJ Spotlight News</a>)"
2023-03-08 10:51:20,"<li style=""padding-bottom:.5em"">NJEDA opening program offering entrepreneurs up to $400K in grants for income replacement (<a href=""https://www.roi-nj.com/2023/03/08/finance/njeda-opening-program-offering-entrepreneurs-up-to-400k-in-grants-for-income-replacement/"">ROI-NJ</a>)"
2023-03-08 10:50:59,"<li style=""padding-bottom:.5em"">NJEDA announces application deadline for entrepreneur program (<a href=""https://njbiz.com/njeda-announces-application-deadline-for-entrepreneur-program/"">NJBIZ</a>)"
2023-03-08 10:53:09,"<li style=""padding-bottom:.5em"">Carpenter Contractor Trust partnership’s new training module emphasizes DE&I (<a href=""https://www.roi-nj.com/2023/03/07/diversity-inclusion/carpenter-contractor-trust-partnerships-new-training-module-emphasizes-dei/"">ROI-NJ</a>)"
2023-03-08 10:52:52,"<li style=""padding-bottom:.5em"">Sabert partners with Institute of Packaging Professionals to recognize next generation (<a href=""https://www.roi-nj.com/2023/03/08/industry/manufacturing/sabert-partners-with-institute-of-packaging-professionals-to-recognize-next-generation/"">ROI-NJ</a>)"
,-
2023-03-10 10:32:41,"<li style=""padding-bottom:.5em"">Police officer settles her gender discrimination lawsuit against Evesham Township over promotion (<a href=""https://www.70and73.com/news/police-officer-settles-her-gender-discrimination-lawsuit-against-evesham-township-over-promotion/article_94ba62a2-bf52-11ed-8f50-7f3793a2fa56.html"">70and73.com</a>)"
2023-03-09 23:11:52,"<li style=""padding-bottom:.5em"">Harriet Tubman Monument Unveiled In Newark, Marking History (<a href=""https://www.tapinto.net/towns/newark/sections/giving-back/articles/harriet-tubman-monument-unveiled-in-newark-marking-history"">TAPinto Newark</a>)"
2023-03-09 09:39:28,"<li style=""padding-bottom:.5em"">Roxbury murder-suicide labeled domestic violence (<a href=""https://www.tapinto.net/towns/roxbury/articles/roxbury-murder-suicide-labeled-domestic-violence"">TAPinto Roxbury</a>)"
2023-03-09 09:38:49,"<li style=""padding-bottom:.5em"">Over 6,000 attend Piscataway Holi celebration at Gayatri Chetna Center (<a href=""https://www.tapinto.net/towns/piscataway/articles/over-6-000-attend-piscataway-holi-celebration-at-gayatri-chetna-center"">TAPinto Piscataway</a>)"
2023-03-08 18:46:31,"<li style=""padding-bottom:.5em"">Scotch Plains middle schooler returns home from 3-month recovery after being shot by stray bullet (<a href=""https://www.tapinto.net/towns/scotch-plains-slash-fanwood/sections/law-and-justice/articles/scotch-plains-middle-schooler-returns-home-from-3-month-recovery-after-being-shot-by-stray-bullet"">TAPinto Scotch Plains/Fanwood</a>)"
2023-03-08 11:54:03,"<li style=""padding-bottom:.5em"">Roxbury honors cheer team that rose to No. 7 in USA (<a href=""https://www.tapinto.net/towns/roxbury/articles/roxbury-honors-cheer-team-that-rose-to-no-7-in-usa"">TAPinto Roxbury</a>)"
2023-03-08 11:53:21,"<li style=""padding-bottom:.5em"">Speeding vehicle loses control on Rt 23 – strikes parked Wayne Police car injuring officer inside (<a href=""https://www.tapinto.net/towns/wayne/articles/update-speeding-vehicle-loses-control-on-rt-23-strikes-parked-wayne-police-car-injuring-officer-inside"">TAPinto Wayne</a>)"
2023-03-08 11:52:26,"<li style=""padding-bottom:.5em"">Woodbridge police pursue armored car holdup men (<a href=""https://www.tapinto.net/towns/woodbridge-slash-carteret/articles/woodbridge-police-pursue-armored-car-holdup-men"">TAPinto Woodbridge/Carteret</a>)"
2023-03-08 11:50:51,"<li style=""padding-bottom:.5em"">Catalytic converter thefts on the rise in Piscataway, say police (<a href=""https://www.tapinto.net/towns/piscataway/articles/catalytic-converter-thefts-on-the-rise-in-piscataway-say-police"">TAPinto Piscataway</a>)"
2023-03-08 11:51:40,"<li style=""padding-bottom:.5em"">Police & fire police probing deaths of three in Roxbury (<a href=""https://www.tapinto.net/towns/roxbury/articles/police-probing-deaths-of-three-in-roxbury"">TAPinto Roxbury</a>)"
2023-03-08 11:50:10,"<li style=""padding-bottom:.5em"">Mayor Anesh proclaims March 2023 as 'Women's History Month' in South Plainfield  (<a href=""https://www.tapinto.net/towns/south-plainfield/articles/mayor-anesh-proclaims-march-2023-as-women-s-history-month-in-south-plainfield"">TAPinto South Plainfield</a>)"
2023-03-13 10:15:58,"<li style=""padding-bottom:.5em"">Get into NJ parks for free again. What other fee waivers are in Murphy's proposed budget? (<a href=""https://www.northjersey.com/story/news/new-jersey/2023/03/10/nj-fee-waiver-list-includes-state-parks-teacher-certification/69986518007/"">NorthJersey.com</a>)"
2023-03-13 10:15:41,"<li style=""padding-bottom:.5em"">Who oversees preparations for NJ to host 2026 World Cup? For now, these 11 men (<a href=""https://www.northjersey.com/story/news/2023/03/10/overseeing-prep-for-nj-to-host-fifa-2026-world-cup/69980841007/"">NorthJersey.com</a>)"
2023-03-13 10:19:59,"<li style=""padding-bottom:.5em"">Murphy, officials unveiling plans for new summer festival that includes Atlantic City (<a href=""https://pressofatlanticcity.com/news/local/murphy-officials-unveiling-plans-for-new-summer-festival-that-includes-atlantic-city/article_c90b3596-bf92-11ed-9cff-97f8e74a17c7.html"">Press of Atlantic City</a>)"
,-
2023-03-13 10:51:31,"<li style=""padding-bottom:.5em"">Woodbridge doctor now accused of illegal sex acts in 3 NJ counties (<a href=""https://www.tapinto.net/towns/woodbridge-slash-carteret/articles/woodbridge-doctor-now-accused-of-illegal-sex-acts-in-3-nj-counties"">TAPinto Woodbridge/Carteret</a>)"
2023-03-13 10:50:49,"<li style=""padding-bottom:.5em"">Piscataway EMT squad member named finalist in $30,000 Truman Scholarship contest (<a href=""https://www.tapinto.net/towns/piscataway/articles/piscataway-emt-squad-member-named-finalist-in-30-000-truman-scholarship-contest"">TAPinto Piscataway</a>)"
2023-03-13 10:50:09,"<li style=""padding-bottom:.5em"">Hasbrouck Heights girls shuttle hurdles finishes fourth in Nike nationals (<a href=""https://www.tapinto.net/towns/hasbrouck-heights-slash-wood-ridge-slash-teterboro/articles/hasbrouck-heights-girls-shuttle-hurdles-finishes-fourth-in-nike-nationals"">TAPinto Hasbrouck Heights</a>)"
2023-03-13 10:49:28,"<li style=""padding-bottom:.5em"">Hundreds attend prayer service for victims of Roxbury murder-suicide (<a href=""https://www.tapinto.net/towns/roxbury/articles/hundreds-attend-prayer-service-for-victims-of-roxbury-murder-suicide"">TAPinto Roxbury</a>)"
2023-03-13 10:48:48,"<li style=""padding-bottom:.5em"">Carteret to dedicate park for Late ‘Jack’ McGreevey (<a href=""https://www.tapinto.net/towns/woodbridge-slash-carteret/articles/carteret-to-dedicate-park-for-late-jack-mcgreevey"">TAPinto Woodbridge/Carteret</a>)"
2023-03-14 08:54:09,"<li style=""padding-bottom:.5em"">A year of aid: local Ukraine effort hits milestone (<a href=""https://www.tapinto.net/towns/cranford/articles/a-year-of-aid-local-ukraine-effort-hits-milestone"">TAPinto Cranford</a>)"
2023-03-14 08:52:55,"<li style=""padding-bottom:.5em"">Good weather necessary for the Nabisco building implosion (<a href=""https://www.tapinto.net/towns/fair-lawn-slash-glen-rock/articles/good-weather-necessary-for-the-nabisco-building-implosion"">TAPinto Fair Lawn/Glen Rock</a>)"
2023-03-14 08:51:25,"<li style=""padding-bottom:.5em"">Sparta Elks 2023 Chillin' for Children Polar Plunge draws a crowd (<a href=""https://www.tapinto.net/towns/sparta/articles/sparta-elks-2023-chillin-for-children-polar-plunge-draws-a-crowd"">TAPinto Sparta</a>)"
2023-03-13 21:39:12,"<li style=""padding-bottom:.5em"">Newark St. Patrick's Day Parade Reflects City's Irish Heritage   (<a href=""https://www.tapinto.net/towns/newark/sections/arts-and-entertainment/articles/newark-st-patrick-s-day-parade-reflects-city-s-irish-heritage"">TAPinto Newark</a>)"
2023-03-13 13:22:33,"<li style=""padding-bottom:.5em"">Hasbrouck Heights girls shuttle hurdles finishes fourth in Nike National Championships (<a href=""https://www.tapinto.net/towns/hasbrouck-heights-slash-wood-ridge-slash-teterboro/sections/sports/articles/hasbrouck-heights-girls-shuttle-hurdles-finishes-fourth-in-nike-nationals"">TAPinto Hasbrouck Heights</a>)"
2023-03-14 09:07:47,"<li style=""padding-bottom:.5em"">Passengers held on flight from Newark for more than 2 hours after threat is found in bathroom (<a href=""https://www.nj.com/news/2023/03/passengers-held-on-flight-from-newark-for-more-than-2-hours-after-threat-is-found-in-bathroom.html"">NJ.com</a>)"
,-
2023-03-15 10:02:38,"<li style=""padding-bottom:.5em"">Residents unharmed after chimney collapse in Westfield (<a href=""https://www.tapinto.net/towns/westfield/sections/police-and-fire/articles/residents-unharmed-after-chimney-collapse-in-westfield"">TAPinto Westfield</a>)"
2023-03-14 17:41:55,"<li style=""padding-bottom:.5em"">Nutley Irish Hold 44th Annual St. Patrick’s Day Parade Investiture Mass (<a href=""https://www.tapinto.net/towns/nutley/sections/religions-and-spirituality/articles/nutley-irish-hold-44th-annual-st-patrick-s-day-parade-investiture-mass"">TAPinto Nutley</a>)"
2023-03-15 10:22:31,"<li style=""padding-bottom:.5em"">Woodbridge’s 49th annual St. Patrick’s Parade marches into memory (<a href=""https://www.tapinto.net/towns/woodbridge-slash-carteret/articles/woodbridge-s-49th-annual-st-patrick-s-parade-marches-into-memory"">TAPinto Woodbridge/Carteret</a>)"
2023-03-15 12:21:55,"<li style=""padding-bottom:.5em"">World Trade Center steel headed to the UK for a memorial to its 9/11 victims (<a href=""https://www.northjersey.com/story/news/new-jersey/2023/03/14/world-trade-center-steel-united-kingdom-911-victims/70004847007/"">NorthJersey.com</a>)"
2023-03-15 12:21:49,"<li style=""padding-bottom:.5em"">NJ Chamber’s ReNew Jersey Business Summit kicks off in AC (<a href=""https://njbiz.com/nj-chambers-renew-jersey-business-summit-kicks-off-in-ac/"">NJBIZ</a>)"
2023-03-15 12:24:31,"<li style=""padding-bottom:.5em"">Lakewood man accused of brandishing machete, menacing residents (<a href=""https://www.app.com/story/news/crime/jersey-mayhem/2023/03/14/lakewood-nj-man-accused-machete-threatening-residents/70008267007/"">Asbury Park Press</a>)"
2023-03-15 12:25:16,"<li style=""padding-bottom:.5em"">New date set for rocket launch, could be visible from NJ (<a href=""https://www.app.com/story/news/2023/03/15/rocket-lab-electron-rocket-launch-rescheduled-may-occur-march-15/70009049007/"">Asbury Park Press</a>)"
,-
2023-03-16 09:12:01,"<li style=""padding-bottom:.5em"">SEPTA expands program to get more businesses to offer free rides to workers (<a href=""https://whyy.org/articles/septa-key-advantage-institutional-program-expands/"">WHYY</a>)"
2023-03-15 12:51:59,"<li style=""padding-bottom:.5em"">Ocean County Firefighter Writes Motivational Children’s Book (<a href=""https://www.jerseyshoreonline.com/toms-river/ocean-county-firefighter-writes-motivational-childrens-book/"">Jersey Shore Online</a>)"
2023-03-15 12:50:43,"<li style=""padding-bottom:.5em"">Women Charged In Ocean County Animal Hoarding Case Denied Their Personal Dogs (<a href=""https://www.jerseyshoreonline.com/brick/women-charged-in-ocean-county-animal-hoarding-case-denied-their-personal-dogs/"">Jersey Shore Online</a>)"
2023-03-15 21:19:21,"<li style=""padding-bottom:.5em"">Radiant Church to host pop-up food pantry distribution at Piscataway Community Center (<a href=""https://www.tapinto.net/towns/piscataway/articles/radiant-church-to-host-pop-up-food-pantry-distribution-at-piscataway-community-center"">TAPinto Piscataway</a>)"
2023-03-16 12:14:58,"<li style=""padding-bottom:.5em"">3 new legal weed stores open in N.J. (<a href=""https://www.nj.com/marijuana/2023/03/3-new-legal-weed-stores-open-in-nj.html"">NJ.com</a>)"
,-
2023-03-17 09:22:19,"<li style=""padding-bottom:.5em"">Scotch Plains business owner named 2023 New Jersey Small Business Person of the Year by the SBA (<a href=""https://www.tapinto.net/towns/scotch-plains-slash-fanwood/articles/scotch-plains-business-owner-named-2023-new-jersey-small-business-person-of-the-year-by-the-sba"">TAPinto Scotch Plains/Fanwood</a>)"
2023-03-16 23:55:37,"<li style=""padding-bottom:.5em"">Former couple sentenced in Morristown for fatal beating of 3-year-old (<a href=""https://morristowngreen.com/2023/03/16/i-am-glad-you-are-in-jail-urbina-gets-life-for-killing-3-year-old-victims-mom-sentenced-to-18-years/"">Morristown Green</a>)"
2023-03-20 10:53:14,"<li style=""padding-bottom:.5em"">Behind the glamor: Morristown's favorite emcee surmounts tragedy, and plans to pay it forward (<a href=""https://morristowngreen.com/2023/03/20/you-either-get-bitter-or-you-get-better-tara-bernie-morristowns-favorite-emcee-builds-a-new-life/"">Morristown Green</a>)"
2023-03-20 10:17:05,"<li style=""padding-bottom:.5em"">St. Patrick’s Day Parade brought the 'green grasses of Ireland' to Hamilton (<a href=""https://www.tapinto.net/towns/hamilton-slash-robbinsville/articles/st-patrick-s-day-parade-brought-the-green-grasses-of-ireland-to-hamilton-50-photo-gallery"">TAPinto Hamilton/Robbinsville</a>)"
2023-03-20 10:16:30,"<li style=""padding-bottom:.5em"">Fair Lawn hosts first Ramadan crescent lighting event (<a href=""https://www.tapinto.net/towns/fair-lawn-slash-glen-rock/articles/fair-lawn-hosts-first-ramadan-crescent-lighting-event"">TAPinto Fair Lawn/Glen Rock</a>)"
2023-03-20 10:15:49,"<li style=""padding-bottom:.5em"">Piscataway EMTs complete terrorist bombing response training (<a href=""https://www.tapinto.net/towns/piscataway/articles/piscataway-emts-complete-terrorist-bombing-response-training"">TAPinto Piscataway</a>)"
2023-03-20 11:17:22,"<li style=""padding-bottom:.5em"">Vandal leaves lasting mark on Jersey City military installation (<a href=""https://www.nj.com/hudson/2023/03/vandal-leaves-lasting-mark-on-jersey-city-military-installation.html"">NJ.com</a>)"
2023-03-20 11:19:34,"<li style=""padding-bottom:.5em"">Verizon expands 5G in New Jersey (<a href=""https://njbiz.com/verizon-expands-5g-in-new-jersey/"">NJBIZ</a>)"
2023-03-20 11:19:14,"<li style=""padding-bottom:.5em"">These Paterson brothers were tight, even in the Army. Then one died in the Iraq War (<a href=""https://www.northjersey.com/story/news/passaic/paterson/2023/03/20/this-beloved-brother-was-first-north-jersey-soldier-to-die-in-iraq-war/70015973007/"">NorthJersey.com</a>)"
,-
2023-03-20 14:40:31,"<li style=""padding-bottom:.5em"">Tonya Breland, Erika Leak Lead DEI Cause with TESO (<a href=""https://frontrunnernewjersey.com/2023/03/15/tonya-breland-erika-leak-lead-dei-cause-with-teso/"">Front Runner New Jersey</a>)"
2023-03-20 14:40:11,"<li style=""padding-bottom:.5em"">Stories Invincible: The heart of Camden in the art of Camden (<a href=""https://medium.com/centerforcooperativemedia/stories-invincible-the-heart-of-camden-in-the-art-of-camden-a0cc27797796"">Center for Cooperative Media</a>)"
2023-03-20 15:01:45,"<li style=""padding-bottom:.5em"">DeCamp ends commuter buses to and from New York City for North Jersey routes (<a href=""https://www.northjersey.com/story/news/transportation/2023/03/20/decamp-bus-to-nyc-commuter-service/70028525007/"">NorthJersey.com</a>)"
2023-03-20 14:48:30,"<li style=""padding-bottom:.5em"">Companies can preserve culture while offering virtual work options: NJBIA speaker Rashaad Bajwa (<a href=""https://statebroadcastnews.com/2023/03/20/companies-can-preserve-culture-while-offering-virtual-work-options-njbia-speaker-rashaad-bajwa/"">State Broadcast News</a>)"
2023-03-20 13:01:00,"<li style=""padding-bottom:.5em"">Beloved handyman Wapenski needs a helping hand (<a href=""https://www.theretrospect.com/news/beloved-handyman-wapenski-needs-helping-hand"">The Retrospect</a>)"
2023-03-21 08:23:55,"<li style=""padding-bottom:.5em"">Ford recall: 1.5M vehicles recalled for two serious malfunctions (<a href=""https://www.nj.com/business/2023/03/ford-recall-15m-vehicles-recalled-for-two-serious-malfunctions.html"">NJ.com</a>)"
2023-03-21 08:26:06,"<li style=""padding-bottom:.5em"">Cannabis consumption lounges, dispensaries to open in Atlantic City (<a href=""https://www.njspotlightnews.org/video/cannabis-consumption-lounges-dispensaries-to-open-in-atlantic-city/"">NJ Spotlight News</a>)"
2023-03-21 08:25:09,"<li style=""padding-bottom:.5em"">End of an era: DeCamp will no longer have bus service to NYC (<a href=""https://www.roi-nj.com/2023/03/20/industry/end-of-an-era-decamp-will-no-longer-have-bus-service-to-nyc/"">ROI-NJ</a>)"
2023-03-21 08:28:01,"<li style=""padding-bottom:.5em"">Feds, county join Point Beach cops in busting drug ring, prosecutor says (<a href=""https://www.app.com/story/news/local/ocean-county/2023/03/20/nj-drug-bust-point-pleasant-beach-men-charged-cocaine-ring/70030540007/"">Asbury Park Press</a>)"
,-
2023-03-21 22:19:22,"<li style=""padding-bottom:.5em"">Morehouse Glee Club soars in Morristown (<a href=""https://morristowngreen.com/2023/03/21/video-morehouse-college-glee-club-soars-in-morristown/"">Morristown Green</a>)"
2023-03-21 11:34:22,"<li style=""padding-bottom:.5em"">Community gathers to welcome Ramadan on Clifton's municipal grounds (<a href=""https://thecliftontimes.com/g/clifton-nj/n/150274/community-gathers-welcome-ramadan-cliftons-municipal-grounds"">The Clifton Times</a>)"
2023-03-21 08:40:23,"<li style=""padding-bottom:.5em"">Prison for thief busted by Roxbury cop during carjacking (<a href=""https://www.tapinto.net/towns/roxbury/articles/prison-for-thief-busted-by-roxbury-cop-during-carjacking"">TAPinto Roxbury</a>)"
2023-03-21 08:39:42,"<li style=""padding-bottom:.5em"">Sparta's Helen Morgan archery team wins NJ bullseye championship (<a href=""https://www.tapinto.net/towns/sparta/articles/sparta-s-helen-morgan-archery-team-wins-nj-bullseye-championship"">TAPinto Sparta</a>)"
2023-03-21 08:39:03,"<li style=""padding-bottom:.5em"">Wayne police officer receives valor award from Passaic County 200 Club for heroic service (<a href=""https://www.tapinto.net/towns/wayne/articles/wayne-police-officer-receives-valor-award-from-passaic-county-200-club-for-heroic-service"">TAPinto Wayne</a>)"
2023-03-22 07:53:07,"<li style=""padding-bottom:.5em"">Lawmakers seek change after Ticketmaster fiascos (<a href=""https://newjerseymonitor.com/2023/03/22/lawmakers-seek-change-after-ticketmaster-fiascos/"">NJ Monitor</a>)"
2023-03-22 07:53:43,"<li style=""padding-bottom:.5em"">3 N.J. companies to be honored at ACG N.J. event for being models of innovation (<a href=""https://www.roi-nj.com/2023/03/22/industry/3-n-j-companies-to-be-honored-at-acg-n-j-event-for-being-models-of-innovation/"">ROI-NJ</a>)"
2023-03-22 07:57:12,"<li style=""padding-bottom:.5em"">Please move this N.J. Turnpike exit, locals implore, as tractor-trailers flood local highway (<a href=""https://www.nj.com/news/2023/03/please-move-this-nj-turnpike-exit-locals-implore-as-tractor-trailers-flood-local-highway.html"">NJ.com</a>)"
2023-03-22 07:58:44,"<li style=""padding-bottom:.5em"">Dining has long been a male-dominated industry. These 9 female chefs are changing the menu. (<a href=""https://www.nj.com/food/2023/03/the-new-kitchen.html"">NJ.com</a>)"
2023-03-22 07:58:27,"<li style=""padding-bottom:.5em"">NJ Transit engineer awarded $11M after passing out in 114-degree locomotive cab (<a href=""https://www.nj.com/news/2023/03/nj-transit-engineer-awarded-11m-after-passing-out-in-114-degree-locomotive-cab.html"">NJ.com</a>)"
2023-03-22 07:58:04,"<li style=""padding-bottom:.5em"">29-year-old who tried to enroll in N.J. high school was lonely, looking for a ‘place of safety,’ lawyer says (<a href=""https://www.nj.com/middlesex/2023/03/29-year-old-who-tried-to-enroll-in-nj-high-school-was-lonely-looking-for-a-place-of-safety-lawyer-says.html"">NJ.com</a>)"
2023-03-22 07:57:49,"<li style=""padding-bottom:.5em"">N.J.’s oldest bus company to end commuter bus service (<a href=""https://www.nj.com/news/2023/03/njs-oldest-bus-company-to-end-commuter-bus-service.html"">NJ.com</a>)"
2023-03-22 07:57:35,"<li style=""padding-bottom:.5em"">Cumberland County receives $1 million for no-cost summer camp (<a href=""https://pressofatlanticcity.com/news/local/cumberland-county-receives-1-million-for-no-cost-summer-camp/article_7287010c-c760-11ed-8c97-235118b4c652.html"">Press of Atlantic City</a>)"
,-
2023-03-22 11:17:43,"<li style=""padding-bottom:.5em"">Want a Job? Meet 50 Camden Employers at Thursday's Job Fair (<a href=""https://www.tapinto.net/towns/camden/sections/business-and-finance/articles/want-a-job-meet-50-camden-employers-at-thursday-s-job-fair"">TAPinto Camden</a>)"
2023-03-22 10:35:57,"<li style=""padding-bottom:.5em"">Scholarship fund honors slain Roxbury mom and son (<a href=""https://www.tapinto.net/towns/roxbury/articles/scholarship-fund-honors-slain-roxbury-mom-and-son"">TAPinto Roxbury</a>)"
2023-03-22 10:33:26,"<li style=""padding-bottom:.5em"">Fountain of Life Church fire: pastor, community reacts to heartbreaking tragedy (<a href=""https://www.tapinto.net/towns/bordentown/articles/fountain-of-life-church-fire-pastor-community-reacts-to-heartbreaking-tragedy"">TAPinto Bordentown</a>)"
2023-03-22 23:57:24,"<li style=""padding-bottom:.5em"">Family of slain Sayreville councilwoman speaks out; demands answers (<a href=""https://www.tapinto.net/towns/raritan-bay/sections/law-and-justice/articles/family-of-slain-sayreville-councilwoman-speaks-out-demands-answers"">TAPinto Raritan Bay</a>)"
2023-03-22 14:33:35,"<li style=""padding-bottom:.5em"">One of area's first recreational marijuana stores to open in April near Routes 70 and 73 in Marlton (<a href=""https://www.70and73.com/news/one-of-areas-first-recreational-marijuana-stores-to-open-in-april-near-routes-70-and/article_912036e0-c8c5-11ed-b23f-d734387b8ae5.html"">70and73.com</a>)"
2023-03-23 10:43:40,"<li style=""padding-bottom:.5em"">Newark-WTC PATH debuts 9-car trains (<a href=""https://njbiz.com/newark-wtc-path-debuts-9-car-trains/"">NJBIZ</a>)"
2023-03-23 10:46:04,"<li style=""padding-bottom:.5em"">Shore to Rock Hunger: Fulfill’s hunger benefit at Count Basie will feature area legends (<a href=""https://www.roi-nj.com/2023/03/23/lifestyle/food-hospitality/shore-to-rock-hunger-fulfills-hunger-benefit-at-count-basie-will-feature-area-legends/"">ROI-NJ</a>)"
2023-03-23 10:45:42,"<li style=""padding-bottom:.5em"">Fire burns through top floor of Elmwood Park house (<a href=""https://www.northjersey.com/story/news/bergen/elmwood-park/2023/03/23/elmwood-park-nj-fire-philips-avenue/70040672007/"">NorthJersey.com</a>)"
2023-03-23 10:47:22,"<li style=""padding-bottom:.5em"">'Why shouldn't I adopt?': NJ surgeon, Virginia teen become family off patient's social post (<a href=""https://www.northjersey.com/story/news/2023/03/22/the-unsung-nj-doctor-adopts-teen-after-seeing-patient-social-post/69891886007/"">NorthJersey.com</a>)"
2023-03-23 10:46:32,"<li style=""padding-bottom:.5em"">Here’s who has filed for legislative seats as of March 22 (<a href=""https://newjerseyglobe.com/legislature/heres-who-has-filed-for-legislative-seats-as-of-march-22/"">NJ Globe</a>)"
2023-03-23 10:48:36,"<li style=""padding-bottom:.5em"">Hundreds of car thefts are being reported because of the ‘Kia Challenge’ from TikTok (<a href=""https://www.nj.com/news/2023/03/the-dangerous-kia-challenge-is-still-alive-and-well-thanks-to-tiktok.html"">NJ.com</a>)"
,-
2023-03-23 12:23:30,"<li style=""padding-bottom:.5em"">Team Pennsylvania prevails over New Jersey at 40th Easton Lions Wrestling Classic (<a href=""https://www.tapinto.net/towns/phillipsburg/articles/team-pennsylvania-prevails-over-new-jersey-at-40th-easton-lions-wrestling-classic"">TAPinto Phillipsburg</a>)"
2023-03-23 12:22:47,"<li style=""padding-bottom:.5em"">Montville filmmaker selected for Garden State Film Festival screening (<a href=""https://www.tapinto.net/towns/montville/articles/montville-filmmaker-selected-for-garden-state-film-festival-screening"">TAPinto Montville</a>)"
2023-03-23 16:05:35,"<li style=""padding-bottom:.5em"">East Brunswick celebrates the Holy Month of Ramadan (<a href=""https://www.tapinto.net/towns/east-brunswick/sections/religions-and-spirituality/articles/east-brunswick-celebrates-the-holy-month-of-ramadan"">TAPinto East Brunswick</a>)"
2023-03-27 08:43:40,"<li style=""padding-bottom:.5em"">Port Authority to advance next phase of AirTrain Newark (<a href=""https://www.roi-nj.com/2023/03/24/industry/port-authority-to-advance-next-phase-of-airtrain-newark/"">ROI-NJ</a>)"
2023-03-27 08:43:19,"<li style=""padding-bottom:.5em"">2 N.J. malls named as best hideouts for zombie apocalypse (<a href=""https://www.roi-nj.com/2023/03/27/lifestyle/2-n-j-malls-named-as-best-hideouts-for-zombie-apocalypse/"">ROI-NJ</a>)"
2023-03-27 08:45:52,"<li style=""padding-bottom:.5em"">NJ has some of the most expensive legal weed in the country. Here's why (<a href=""https://www.northjersey.com/story/news/local/new-jersey/marijuana/2023/03/27/nj-legal-weed-cost-dispensaries-expensive/70033148007/"">NorthJersey.com</a>)"
2023-03-27 08:46:23,"<li style=""padding-bottom:.5em"">Transgender 'Day of Visibility' marked at Red Bank Theater (<a href=""https://www.app.com/story/news/2023/03/26/transgender-day-of-visibility-marked-at-red-bank-theater/70050040007/"">Asbury Park Press</a>)"
,-
2023-03-27 18:44:35,"<li style=""padding-bottom:.5em"">The Harriet Tubman Statue Speaks to the Pursuit of Genuine Valor (<a href=""https://www.publicsq.org/community-news/the-harriet-tubman-statue-speaks-to-the-pursuit-of-genuine-valor"">Public Square</a>)"
2023-03-28 07:56:26,"<li style=""padding-bottom:.5em"">Metuchen wins 2023 Great American Main Street Award (updated) (<a href=""https://njbiz.com/metuchen-wins-2023-great-american-main-street-award/"">NJBIZ</a>)"
