Date,OUTPUT
,-
2023-05-10 16:32:31,"<li style=""padding-bottom:.5em"">The Takeaway: East Brunswick Board of Education Honors Retired Teachers; Preps for Budget Vote; Ratifies Staff Contracts (<a href=""https://www.tapinto.net/towns/east-brunswick/sections/education/articles/the-takeaway-east-brunswick-board-of-education-honors-retired-teachers-preps-for-budget-vote-ratifies-staff-contracts"">TAPinto East Brunswick</a>)"
2023-05-10 10:36:17,"<li style=""padding-bottom:.5em"">BRMS eighth grader wins prize at Monday's Westminster show (<a href=""https://www.tapinto.net/towns/bridgewater-slash-raritan/articles/brms-eighth-grader-wins-prize-at-monday-s-westminster-show"">TAPinto Bridgewater/Raritan</a>)"
2023-05-10 10:35:37,"<li style=""padding-bottom:.5em"">Sparta High School robotics competes at 2023 VEX World Championships (<a href=""https://www.tapinto.net/towns/sparta/articles/sparta-high-school-robotics-competes-at-2023-vex-world-championships"">TAPinto Sparta</a>)"
2023-05-11 11:48:55,"<li style=""padding-bottom:.5em"">Cooper Medical School of Rowan University ranked No. 1 med school in N.J. (No. 50 nationally) by U.S. News for primary care (<a href=""https://www.roi-nj.com/2023/05/11/healthcare/cooper-medical-school-of-rowan-university-ranked-no-1-med-school-in-n-j-no-50-nationally-by-u-s-news-for-primary-care/"">ROI-NJ</a>)"
2023-05-11 11:48:39,"<li style=""padding-bottom:.5em"">Stockton to offer esports major this fall (<a href=""https://njbiz.com/stockton-to-offer-esports-major-this-fall/"">NJBIZ</a>)"
2023-05-11 11:49:33,"<li style=""padding-bottom:.5em"">Seton Hall Law jumps 17 spots, to No. 56 overall in U.S. News law school rankings (<a href=""https://www.roi-nj.com/2023/05/11/law/seton-hall-law-jumps-17-spots-to-no-56-overall-in-u-s-news-law-school-rankings/"">ROI-NJ</a>)"
2023-05-11 11:49:18,"<li style=""padding-bottom:.5em"">Mayor Small announces unprecedented $3M scholarship program for Atlantic City residents (<a href=""https://www.roi-nj.com/2023/05/11/education/mayor-small-announces-unprecedented-scholarship-program-for-atlantic-city-residents/"">ROI-NJ</a>)"
2023-05-11 11:52:37,"<li style=""padding-bottom:.5em"">Left behind in school evacuations, students with disabilities demand more protection in NJ (<a href=""https://www.northjersey.com/story/news/state/2023/05/11/nj-school-safety-drills-who-helps-students-with-disabilities/70159241007/"">NorthJersey.com</a>)"
,-
2023-05-11 17:47:28,"<li style=""padding-bottom:.5em"">Language Lessons Breathe New Life into New Jersey’s Mother Tongue (<a href=""https://ridgeviewecho.com/2023/05/08/language-lessons-breathe-new-life-into-new-jerseys-mother-tongue/"">Ridge View Echo</a>)"
2023-05-11 12:50:33,"<li style=""padding-bottom:.5em"">Pinning Ceremony Celebrates Nursing Grads (<a href=""https://www.montclair.edu/newscenter/2023/05/11/pinning-ceremony-celebrates-nursing-grads/?utm_source=news_feed&utm_medium=web&utm_campaign=homepage&utm_medium=web&utm_source=news_feed&utm_campaign=homepage"">Montclair State University</a>)"
2023-05-15 07:59:12,"<li style=""padding-bottom:.5em"">Moms steal the show at Rutgers' 257th commencement ceremony (<a href=""https://www.tapinto.net/towns/new-brunswick/sections/rutgers-university/articles/moms-steal-the-show-at-rutgers-257th-commencement-ceremony"">TAPinto New Brunswick</a>)"
2023-05-15 08:47:44,"<li style=""padding-bottom:.5em"">HACU president praises NJCU, says Hispanic-serving institutions are crucial to lifting community (<a href=""https://www.roi-nj.com/2023/05/15/education/hacu-president-praises-njcu-says-hispanic-serving-institutions-are-crucial-to-lifting-community/"">ROI-NJ</a>)"
2023-05-15 08:46:45,"<li style=""padding-bottom:.5em"">Rutgers grads end rollercoaster 4 years with commencement speech from Sheryl Lee Ralph (<a href=""https://www.nj.com/education/2023/05/rutgers-grads-end-rollercoaster-4-years-with-commencement-speech-from-sheryl-lee-ralph.html"">NJ.com</a>)"
2023-05-15 08:48:47,"<li style=""padding-bottom:.5em"">Seton Hall students who staged sit-in near deal to revive Africana Studies program (<a href=""https://www.northjersey.com/story/news/2023/05/12/seton-hall-africana-studies-protest-wins-concessions-for-nj-program/70205634007/"">NorthJersey.com</a>)"
2023-05-15 08:51:17,"<li style=""padding-bottom:.5em"">NJ Supreme Court rejects bid to get Murphy to add construction money for urban schools (<a href=""https://www.northjersey.com/story/news/education/2023/05/12/nj-high-court-rejects-bid-for-more-urban-school-construction-money/70213478007/"">NorthJersey.com</a>)"
2023-05-15 08:51:02,"<li style=""padding-bottom:.5em"">NJ's critical teacher shortage could get help from new bills. Here's what they propose (<a href=""https://www.northjersey.com/story/news/education/2023/05/12/nj-lawmakers-introduce-bills-to-address-critical-teacher-shortage/70209243007/"">NorthJersey.com</a>)"
,-
2023-05-15 08:52:45,"<li style=""padding-bottom:.5em"">Commencement season: Greatest Hits (<a href=""https://morristowngreen.com/2023/05/15/commentary-words-to-live-by-from-the-commencement-podium/"">Morristown Green</a>)"
2023-05-15 23:33:41,"<li style=""padding-bottom:.5em"">Woman, 29, who tried to enroll at New Brunswick High School joins PTI Program (<a href=""https://www.tapinto.net/towns/new-brunswick/sections/law-and-justice/articles/woman-29-who-tried-to-enroll-at-new-brunswick-high-joins-pti-program"">TAPinto New Brunswick</a>)"
2023-05-15 23:31:52,"<li style=""padding-bottom:.5em"">Sexual assault or 'anatomical event'? Accused preschool teacher poses novel defense (<a href=""https://morristowngreen.com/2023/05/15/violation-of-sacred-trust-or-anatomical-event-former-preschool-teacher-on-trial-in-morristown-for-alleged-sex-assault/"">Morristown Green</a>)"
2023-05-16 08:53:55,"<li style=""padding-bottom:.5em"">In lengthy case on Lakewood schools, N.J. education chief requests another report (<a href=""https://www.nj.com/education/2023/05/in-lengthy-case-on-lakewood-schools-nj-education-chief-requests-another-report.html"">NJ.com</a>)"
2023-05-16 08:55:22,"<li style=""padding-bottom:.5em"">This North Jersey district will lose some state aid next year. How many jobs will it cut? (<a href=""https://www.northjersey.com/story/news/education/2023/05/15/new-milford-school-district-state-aid-cuts-eliminates-staff-positions/70199596007/"">NorthJersey.com</a>)"
2023-05-16 08:55:04,"<li style=""padding-bottom:.5em"">Protestors blast gender-affirming care, sex ed in schools, more (<a href=""https://newjerseymonitor.com/briefs/protestors-blast-gender-affirming-care-sex-ed-in-schools-more/"">NJ Monitor</a>)"
2023-05-16 08:54:58,"<li style=""padding-bottom:.5em"">N.J. college’s abandoned ghost campus has become haven for vandals, trespassers (<a href=""https://www.nj.com/news/2023/05/anyone-want-an-abandoned-nj-college-officials-still-looking-for-buyer-for-ghost-campus.html"">NJ.com</a>)"
2023-05-16 08:58:41,"<li style=""padding-bottom:.5em"">Students are increasingly refusing to go to school. It’s becoming a mental health crisis. (<a href=""https://www.app.com/in-depth/news/2023/05/15/school-avoidance-becomes-crisis-after-covid/70219332007/"">Asbury Park Press</a>)"
2023-05-16 08:58:03,"<li style=""padding-bottom:.5em"">Pleasantville school board member resigns: 'It was just too much drama' (<a href=""https://pressofatlanticcity.com/news/local/education/pleasantville-school-board-member-resigns-it-was-just-too-much-drama/article_4eb90e20-f053-11ed-80c7-33140dd8a134.html"">Press of Atlantic City</a>)"
2023-05-16 08:57:47,"<li style=""padding-bottom:.5em"">Students tour world's largest pipe organ in Atlantic City (<a href=""https://pressofatlanticcity.com/news/local/students-tour-worlds-largest-pipe-organ-in-atlantic-city/article_6da91ba6-f349-11ed-a4c3-fffca01bbca9.html"">Press of Atlantic City</a>)"
2023-05-16 08:56:48,"<li style=""padding-bottom:.5em"">Lawmakers drive to get more electric school buses on the road (<a href=""https://www.njspotlightnews.org/2023/05/regional-greenhouse-gas-initiative-clean-energy-fund-electric-school-bus-diesel-fumes-school-district-sen-bob-smith-doug-omalley-d-middlesex-environment-new-jersey-20-million-sen-edward/"">NJ Spotlight News</a>)"
,-
2023-05-16 09:26:12,"<li style=""padding-bottom:.5em"">Is Princeton peddling warmongering? Students call out Condoleezza Rice speaking to the campus community (<a href=""https://www.publicsq.org/democracy-politics/is-princeton-peddling-warmongering-students-call-out-condoleezza-rice-speaking-to-the-campus-community"">Public Square</a>)"
2023-05-17 00:08:46,"<li style=""padding-bottom:.5em"">Jury hears admission by former Morris Township preschool teacher charged with classroom sex assault (<a href=""https://morristowngreen.com/2023/05/16/jury-sees-video-admission-by-former-morris-township-preschool-teacher-charged-with-sex-assault/"">Morristown Green</a>)"
2023-05-17 00:28:14,"<li style=""padding-bottom:.5em"">Scotch Plains-Fanwood High School receives 5 Paper Mill Playhouse Rising Stars Award nominations (<a href=""https://www.tapinto.net/towns/scotch-plains-slash-fanwood/sections/arts-and-entertainment/articles/theater-scotch-plains-fanwood-high-school-receives-5-paper-mill-playhouse-rising-stars-award-nominations"">TAPinto Scotch Plains/Fanwood</a>)"
2023-05-17 08:46:23,"<li style=""padding-bottom:.5em"">Facing old tech, fumes and other hazards, Paterson students and staff hang on — or dig in (<a href=""https://www.northjersey.com/story/news/watchdog/2023/05/17/paterson-schools-have-many-needs-few-resources-and-students-know-it/69991205007/"">NorthJersey.com</a>)"
2023-05-17 08:45:06,"<li style=""padding-bottom:.5em"">N.J. school district may restore busing for 3K students, but parents would pay fee (<a href=""https://www.nj.com/education/2023/05/nj-school-district-may-restore-bus-service-for-3000-students-but-parents-will-have-to-pay.html"">NJ.com</a>)"
2023-05-17 08:44:23,"<li style=""padding-bottom:.5em"">Hinchliffe Stadium set to reopen with local high schoolers up first  (<a href=""https://njbiz.com/hinchliffe-stadium-set-to-reopen-with-local-high-schoolers-up-first-slideshow/"">NJBIZ</a>)"
2023-05-17 08:49:18,"<li style=""padding-bottom:.5em"">Inclusive kickball game at Toms River's Field of Dreams perfect for teachers, students (<a href=""https://www.app.com/story/news/education/in-our-schools/2023/05/17/inclusive-kickball-game-held-at-toms-rivers-field-of-dreams/70219323007/"">Asbury Park Press</a>)"
,-
2023-05-17 21:20:19,"<li style=""padding-bottom:.5em"">Nutley's Pergola Excels On College Level (<a href=""https://www.tapinto.net/towns/nutley/articles/nutley-s-pergola-excels-on-college-level"">TAPinto Nutley</a>)"
2023-05-17 18:42:50,"<li style=""padding-bottom:.5em"">Jury in Morristown takes less than three hours to clear former preschool teacher of classroom sex assault charges (<a href=""https://morristowngreen.com/2023/05/17/not-guilty-meier-acquitted-of-preschool-sex-assault-endangerment-charges/"">Morristown Green</a>)"
2023-05-17 09:31:31,"<li style=""padding-bottom:.5em"">Sussex County School Counselor 2023 Caring Awards honors nine students (<a href=""https://www.tapinto.net/towns/sparta/articles/sussex-county-school-counselor-2023-caring-awards-honors-nine-students"">TAPinto Sparta</a>)"
2023-05-18 08:55:23,"<li style=""padding-bottom:.5em"">NJ Attorney general sues Hanover school district over policy on LGBTQ students (<a href=""https://www.northjersey.com/story/news/education/2023/05/17/hanover-nj-schools-lgbtq-policy-attorney-general/70229523007/"">NorthJersey.com</a>)"
2023-05-18 08:56:08,"<li style=""padding-bottom:.5em"">Newark schools chief retracts promise to give teachers 2 days off, says learning loss too great (<a href=""https://www.njspotlightnews.org/2023/05/newark-schools-chief-retracts-promise-to-give-teachers-2-days-off-says-learning-loss-too-great/"">NJ Spotlight News</a>)"
2023-05-18 08:58:32,"<li style=""padding-bottom:.5em"">NJ wants financial review of Lakewood Schools after court orders more funding (<a href=""https://www.app.com/story/news/local/2023/05/18/nj-delays-court-ordered-aid-payout-to-lakewood-with-financial-review/70224223007/"">Asbury Park Press</a>)"
2023-05-18 08:58:24,"<li style=""padding-bottom:.5em"">Atlantic City school board member, Small critic, removed due to absenteeism (<a href=""https://pressofatlanticcity.com/news/local/atlantic-city-school-board-member-small-critic-removed-due-to-absenteeism/article_654168be-f4d0-11ed-8c1a-238753b66414.html"">Press of Atlantic City</a>)"
,-
2023-05-21 16:14:37,"<li style=""padding-bottom:.5em"">88% of Struggling Newark Students Skipped Post-Pandemic Tutoring (<a href=""https://www.tapinto.net/towns/newark/sections/education/articles/88-of-struggling-newark-students-skipped-post-pandemic-tutoring"">TAPinto Newark</a>)"
2023-05-21 16:06:00,"<li style=""padding-bottom:.5em"">As Baraka Looks Statewide, Newark Education Record Gets Scrutiny (<a href=""https://www.tapinto.net/towns/newark/sections/government/articles/as-baraka-looks-statewide-newark-education-record-gets-scrutiny"">TAPinto Newark</a>)"
2023-05-18 09:09:08,"<li style=""padding-bottom:.5em"">Westfield Board of Education Debates Holiday Calendar (<a href=""https://www.goleader.com/6102/"">Westfield Leader</a>)"
2023-05-22 08:12:04,"<li style=""padding-bottom:.5em"">N.J. college holds last commencement before merger with Montclair State (<a href=""https://www.nj.com/education/2023/05/nj-college-holds-last-commencement-before-merger-with-montclair-state.html"">NJ.com</a>)"
2023-05-22 08:13:58,"<li style=""padding-bottom:.5em"">NJ court halts Hanover school district policy to tell parents of students' LGBTQ identity (<a href=""https://www.northjersey.com/story/news/education/2023/05/19/hanover-nj-schools-lgbtq-identity-policy-students-halted-court/70237854007/"">NorthJersey.com</a>)"
2023-05-22 08:15:22,"<li style=""padding-bottom:.5em"">Low reading levels among NJ students spark campaign to improve literacy (<a href=""https://www.njspotlightnews.org/2023/05/low-reading-levels-among-nj-students-spark-campaign-to-improve-literacy/"">NJ Spotlight News</a>)"
2023-05-22 08:16:43,"<li style=""padding-bottom:.5em"">Freehold Regional high school students may get busing back, for a price (<a href=""https://www.app.com/story/news/local/2023/05/19/freehold-regional-high-school-students-bus-alternative-transportation/70231438007/"">Asbury Park Press</a>)"
,-
2023-05-23 07:59:52,"<li style=""padding-bottom:.5em"">Andover's Long Pond School students rehabilitate a rain garden with help from some friends (<a href=""https://www.tapinto.net/towns/newton/articles/andover-s-long-pond-school-students-rehabilitate-a-rain-garden-with-help-from-some-friends"">TAPinto Newton</a>)"
2023-05-22 15:20:49,"<li style=""padding-bottom:.5em"">Oaklyn BOE discusses cops in school (<a href=""https://www.theretrospect.com/news/oaklyn-boe-discusses-cops-school"">The Retrospect</a>)"
2023-05-23 08:12:58,"<li style=""padding-bottom:.5em"">J&J’s Gorsky receives honorary doctorate from Ramapo College (<a href=""https://njbiz.com/jjs-gorsky-receives-honorary-doctorate-from-ramapo-college/"">NJBIZ</a>)"
2023-05-23 08:14:26,"<li style=""padding-bottom:.5em"">Science takes center stage at LSC with Genius Gala XI (<a href=""https://www.roi-nj.com/2023/05/23/education/science-takes-center-stage-at-lsc-with-genius-gala-xi/"">ROI-NJ</a>)"
2023-05-23 08:13:54,"<li style=""padding-bottom:.5em"">N.J. students walk out of ‘School of Rock’ after teachers say there was too much cursing (<a href=""https://www.nj.com/news/2023/05/2-school-groups-walk-out-of-school-of-rock-musical-at-nj-theater-because-of-swearing.html"">NJ.com</a>)"
2023-05-23 08:13:25,"<li style=""padding-bottom:.5em"">N.J. colleges are wrestling with students’ use of artificial intelligence. Here’s how (<a href=""https://www.nj.com/education/2023/05/nj-colleges-wrestling-with-students-use-of-artificial-intelligence-heres-what-theyre-doing.html"">NJ.com</a>)"
2023-05-23 08:17:09,"<li style=""padding-bottom:.5em"">$25M rescue aid sought for New Jersey City University (<a href=""https://www.njspotlightnews.org/video/25m-rescue-aid-sought-for-new-jersey-city-university/"">NJ Spotlight News</a>)"
,-
2023-05-23 14:30:41,"<li style=""padding-bottom:.5em"">Newark school district mum on price paid for dilapidated building (<a href=""https://www.tapinto.net/towns/newark/sections/education/articles/newark-school-district-mum-on-price-paid-for-dilapidated-building"">TAPinto Newark</a>)"
2023-05-24 04:36:08,"<li style=""padding-bottom:.5em"">Nutley First Graders Take Special Tour of Mountsier-Hardie Garden (<a href=""https://www.tapinto.net/towns/nutley/sections/home-and-garden/articles/nutley-first-graders-take-special-tour-of-mountsier-hardie-garden"">TAPinto Nutley</a>)"
2023-05-23 23:09:11,"<li style=""padding-bottom:.5em"">South Plainfield students showcase vocal talents at CJMEA’s 2023 Honors Chorus Festival (<a href=""https://www.tapinto.net/towns/south-plainfield/articles/south-plainfield-students-showcase-vocal-talents-at-cjmea-s-2023-honors-chorus-festival"">TAPinto South Plainfield</a>)"
2023-05-24 09:05:39,"<li style=""padding-bottom:.5em"">Audit reveals Jersey City school district business department failures in 2021-22 (<a href=""https://www.nj.com/hudson/2023/05/audit-reveals-failures-in-jersey-city-schools-business-department-for-2021-22-school-year.html"">NJ.com</a>)"
2023-05-24 09:04:57,"<li style=""padding-bottom:.5em"">N.J. school district cutting 65 jobs as students protest (<a href=""https://www.nj.com/news/2023/05/nj-school-district-cutting-65-jobs-as-students-protest.html"">NJ.com</a>)"
2023-05-24 09:08:43,"<li style=""padding-bottom:.5em"">Artificial intelligence could come to Newark public schools. What does that mean for student privacy and safety? (<a href=""https://www.njspotlightnews.org/2023/05/artificial-intelligence-could-come-to-newark-public-schools-what-does-that-mean-for-student-privacy-and-safety/"">NJ Spotlight News</a>)"
2023-05-24 09:08:29,"<li style=""padding-bottom:.5em"">Schools are at 'a crisis point.' Can NJ weed tax, federal money save Paterson students? (<a href=""https://www.northjersey.com/story/news/watchdog/2023/05/23/paterson-public-schools-njsda-funding/70176936007/"">NorthJersey.com</a>)"
,-
2023-05-24 16:00:50,"<li style=""padding-bottom:.5em"">Newark Beefs up Security at School Board Meetings (<a href=""https://www.tapinto.net/towns/newark/sections/education/articles/newark-beefs-up-security-at-school-board-meetings"">TAPinto Newark</a>)"
2023-05-25 08:37:32,"<li style=""padding-bottom:.5em"">Biden student debt relief plan revoked in U.S. House vote (<a href=""https://newjerseymonitor.com/2023/05/25/biden-student-debt-relief-plan-revoked-in-u-s-house-vote/"">NJ Monitor</a>)"
2023-05-25 08:37:26,"<li style=""padding-bottom:.5em"">School book bans: Emotions run high in Roxbury (<a href=""https://www.njspotlightnews.org/video/school-book-bans-emotions-run-high-in-roxbury/"">NJ Spotlight News</a>)"
,-
2023-05-30 08:25:50,"<li style=""padding-bottom:.5em"">Sparta's Helen Morgan Archery's Team finishes strong in 2023 National Competitions (<a href=""https://www.tapinto.net/towns/sparta/articles/sparta-s-helen-morgan-archery-s-team-finishes-strong-in-2023-national-competitions"">TAPinto Sparta</a>)"
2023-05-29 21:39:10,"<li style=""padding-bottom:.5em"">Montville Twp High School community unites to save lives: be the match donor drive becomes a resounding success (<a href=""https://www.tapinto.net/towns/montville/articles/montville-twp-high-school-community-unites-to-save-lives-be-the-match-donor-drive-becomes-a-resounding-success"">TAPinto Montville</a>)"
2023-05-29 21:35:45,"<li style=""padding-bottom:.5em"">Hundreds hammer Roxbury School Board in book battle (<a href=""https://www.tapinto.net/towns/roxbury/articles/hundreds-hammer-roxbury-school-board-in-book-battle"">TAPinto Roxbury</a>)"
2023-05-29 13:04:08,"<li style=""padding-bottom:.5em"">In Camden, Hammers, Saws, Union Pay in Mastery Students' Future (<a href=""https://www.tapinto.net/towns/camden/sections/education/articles/in-camden-hammers-saws-union-pay-in-mastery-students-future"">TAPinto Camden</a>)"
2023-05-30 08:32:39,"<li style=""padding-bottom:.5em"">‘We’re sorry,’ school says. Graduates ‘have a right to be upset’ after disaster of N.J. commencement ceremony. (<a href=""https://www.nj.com/news/2023/05/graduates-have-a-right-to-be-upset-after-disaster-of-nj-commencement-ceremony.html"">NJ.com</a>)"
2023-05-30 08:34:05,"<li style=""padding-bottom:.5em"">Stockton awarded $444K grant to promote K-12 computer science (<a href=""https://www.roi-nj.com/2023/05/30/education/stockton-awarded-444k-grant-to-promote-k-12-computer-science/"">ROI-NJ</a>)"
2023-05-30 08:36:37,"<li style=""padding-bottom:.5em"">At this Southern Delaware elementary school, infants and toddlers are encouraged to speak in their native Spanish (<a href=""https://whyy.org/articles/%e2%80%8bdelaware-north-georgetown-elementary-school-spanish-leemelo/"">WHYY</a>)"
2023-05-30 08:37:16,"<li style=""padding-bottom:.5em"">After fleeing Syrian war, a mother and daughter will graduate together from WPU (<a href=""https://www.app.com/story/news/education/2023/05/30/william-paterson-graduation-2023-mother-daughter-syria-refugees/70237978007/"">Asbury Park Press</a>)"
2023-05-30 08:37:02,"<li style=""padding-bottom:.5em"">Should NJ schools be required to teach swim safety? (<a href=""https://www.app.com/story/news/local/2023/05/29/sean-kean-holds-press-conference-to-discuss-bill-for-swim-education/70262028007/"">Asbury Park Press</a>)"
,-
2023-05-30 09:55:03,"<li style=""padding-bottom:.5em"">Opinion: Celebrating the Big and the Small Libraries (<a href="" https://www.nj.com/opinion/2023/05/in-this-age-of-book-bans-we-should-celebrate-all-libraries-big-and-small-opinion.html"">NJ.com</a>)"
2023-05-31 08:47:02,"<li style=""padding-bottom:.5em"">Fix transgender parental notification policy so it doesn’t discriminate, judge tells school board (<a href=""https://www.nj.com/education/2023/05/fix-transgender-parental-notification-policy-so-it-doesnt-discriminate-judge-tells-school-board.html"">NJ.com</a>)"
2023-05-31 08:46:32,"<li style=""padding-bottom:.5em"">Two North Jersey teachers of distinction receive annual Princeton University award (<a href=""https://www.northjersey.com/story/news/education/2023/05/30/lyndhurst-pascack-valley-nj-teachers-win-princeton-award/70244223007/"">NorthJersey.com</a>)"
2023-05-31 08:46:12,"<li style=""padding-bottom:.5em"">Hanover school district’s LGBTQ policy remains on pause (<a href=""https://www.njspotlightnews.org/video/hanover-school-districts-lgbtq-policy-remains-on-pause/"">NJ Spotlight News</a>)"
2023-05-31 08:46:04,"<li style=""padding-bottom:.5em"">Opinion: NJ leading the way in advanced education (<a href=""https://www.njspotlightnews.org/2023/05/op-ed-nj-advanced-education-gifted-talented-leading-the-way-red-bank-regional/"">NJ Spotlight News</a>)"
2023-05-31 08:45:42,"<li style=""padding-bottom:.5em"">Work out new LGBTQ policy, judge orders school board and NJ attorney general (<a href=""https://www.njspotlightnews.org/2023/05/judge-orders-school-board-and-nj-attorney-general-to-draft-nondiscriminatory-lgbtq-policy/"">NJ Spotlight News</a>)"
,-
2023-05-31 09:15:56,"<li style=""padding-bottom:.5em"">Morris Museum's latest director knows his way around the place (<a href=""https://morristowngreen.com/2023/05/31/coming-home-new-director-of-morris-museum-needs-no-map-as-he-maps-its-future/"">Morristown Green</a>)"
2023-05-31 09:00:15,"<li style=""padding-bottom:.5em"">Rohrer Middle School to eliminate seventh, eighth grade teams (<a href=""https://www.theretrospect.com/news/rohrer-middle-school-eliminate-seventh-eighth-grade-teams"">The Retrospect</a>)"
2023-05-31 19:07:51,"<li style=""padding-bottom:.5em"">Westfield Teacher Who OD'd Avoids Jail Time For Child Endangerment (<a href=""https://www.tapinto.net/towns/westfield/sections/law-and-justice/articles/westfield-teacher-who-od-d-avoids-jail-time-for-child-endangerment"">TAPinto Westfield</a>)"
,-
2023-06-01 11:45:15,"<li style=""padding-bottom:.5em"">Westfield teacher who OD'd avoids jail time for child endangerment (<a href=""https://www.tapinto.net/towns/westfield/sections/law-and-justice/articles/westfield-teacher-who-od-d-avoids-jail-time-for-child-endangerment"">TAPinto Westfield</a>)"
2023-06-01 10:38:16,"<li style=""padding-bottom:.5em"">Haddonfield schools face crowding, limited space (<a href=""https://www.theretrospect.com/news/haddonfield-schools-face-crowding-limited-space"">The Retrospect</a>)"
2023-06-06 09:41:52,"<li style=""padding-bottom:.5em"">Paterson STEAM High School honors slain student in annual gun violence awareness walk (<a href=""https://www.tapinto.net/towns/paterson/articles/paterson-steam-high-school-honors-slain-student-in-annual-gun-violence-awareness-walk"">TAPinto Paterson</a>)"
2023-06-05 08:48:23,"<li style=""padding-bottom:.5em"">From soccer goalie to track star: Montville Twp. High School athlete signs NIL deal and commits to St. Peter's University (<a href=""https://www.tapinto.net/towns/montville/articles/from-soccer-goalie-to-track-star-montville-twp-high-school-athlete-signs-nil-deal-and-commits-to-st-peter-s-university"">TAPinto Montville</a>)"
2023-06-04 19:04:21,"<li style=""padding-bottom:.5em"">Plainfield professor receives award for teaching excellence from Rutgers (<a href=""https://www.tapinto.net/towns/plainfield/articles/plainfield-professor-receives-award-for-teaching-excellence-from-rutgers"">TAPinto Plainfield</a>)"
2023-06-01 16:56:05,"<li style=""padding-bottom:.5em"">Meet the top three students of the Hasbrouck Heights HS Class of '23 (<a href=""https://www.tapinto.net/towns/hasbrouck-heights-slash-wood-ridge-slash-teterboro/sections/schools/articles/meet-the-top-three-students-of-the-hasbrouck-heights-hs-class-of-23"">TAPinto Hasbrouck Heights</a>)"
,-
2023-06-13 08:46:37,"<li style=""padding-bottom:.5em"">School district cooperating in search for missing Morristown teacher (<a href=""https://morristowngreen.com/2023/06/13/morris-school-district-prays-for-missing-teacher-as-authorities-ask-for-hunters-help/"">Morristown Green</a>)"
2023-06-12 18:39:10,"<li style=""padding-bottom:.5em"">'Remarkable Graduates' in Camden School District Win Scholarships (<a href=""https://www.tapinto.net/towns/camden/sections/education/articles/remarkable-graduates-in-camden-school-district-win-scholarships"">TAPinto Camden</a>)"
2023-06-13 11:33:18,"<li style=""padding-bottom:.5em"">High school has free laundry services thanks to its senior class president (<a href=""https://www.nj.com/ocean/2023/06/high-school-has-free-laundry-services-thanks-to-its-senior-class-president.html"">NJ.com</a>)"
2023-06-13 11:37:12,"<li style=""padding-bottom:.5em"">What two starkly different Philly-area high schools tell us about how Pa. funds education (<a href=""https://whyy.org/episodes/philadelphia-high-school-funding-pennsylvania-schooled-season-6-episode-1-penn-wood-lower-merion/"">WHYY</a>)"
,-
2023-06-14 09:28:23,"<li style=""padding-bottom:.5em"">Remove books, risk lawsuits says Roxbury High's librarian (<a href=""https://www.tapinto.net/towns/roxbury/articles/remove-books-risk-lawsuits-says-roxbury-high-s-librarian"">TAPinto Roxbury</a>)"
2023-06-13 16:49:35,"<li style=""padding-bottom:.5em"">Opinion: After the Supreme Court Limits (or ends) Affirmative Action Admissions Policies at Colleges and Universities (<a href=""https://www.nj.com/opinion/2023/06/if-the-supreme-court-kills-affirmative-action-we-can-still-make-colleges-diverse-opinion.html"">NJ.com</a>)"
2023-06-13 15:35:05,"<li style=""padding-bottom:.5em""> Ministers say forgive her, but school board fires Morristown teacher who cursed student (<a href=""https://morristowngreen.com/2023/06/13/morristown-high-teacher-loses-job-after-cursing-student-ministers-testify-for-teacher-but-board-backs-principal/"">Morristown Green</a>)"
,-
2023-06-14 11:44:20,"<li style=""padding-bottom:.5em"">Just in time for Flag Day, Morristown has one--courtesy of this high school student (<a href=""https://morristowngreen.com/2023/06/14/a-banner-night-for-the-morristown-council/"">Morristown Green</a>)"
2023-06-14 19:50:31,"<li style=""padding-bottom:.5em"">East Brunswick: Electric School Buses are Ready to Roll as Legislation, Funding Move Forward (<a href=""https://www.tapinto.net/towns/east-brunswick/sections/transportation-2/articles/east-brunswick-electric-school-buses-are-ready-to-roll-as-legislation-funding-move-forward"">TAPinto East Brunswick</a>)"
2023-06-15 09:23:12,"<li style=""padding-bottom:.5em"">Republicans are rolling out a plan to take on student loan debt. Here's how the package could work. (<a href=""https://www.app.com/story/news/nation/2023/06/15/what-we-know-senate-republicans-student-loan-reform/70324553007/"">Asbury Park Press</a>)"
,-
2023-06-15 14:07:42,"<li style=""padding-bottom:.5em"">Newark schools authorize $1.2M for claims 7-year-old boy beaten (<a href=""https://www.tapinto.net/towns/newark/sections/education/articles/newark-schools-authorize-1-2m-for-claims-7-year-old-boy-beaten"">TAPinto Newark</a>)"
2023-06-15 14:05:56,"<li style=""padding-bottom:.5em"">Newark schools mull $2.5B for repairs. Should city taxpayers shoulder cost? (<a href=""https://www.tapinto.net/towns/newark/sections/education/articles/newark-schools-mull-2-5b-for-repairs-should-city-taxpayers-shoulder-cost"">TAPinto Newark</a>)"
2023-06-19 11:19:20,"<li style=""padding-bottom:.5em"">Wood-Ridge HS holds military commitment ceremony for two seniors (<a href=""https://www.tapinto.net/towns/hasbrouck-heights-slash-wood-ridge-slash-teterboro/articles/wood-ridge-hs-holds-military-commitment-ceremony-for-two-seniors"">TAPinto Hasbrouck Heights</a>)"
